,tweetcreatedts,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,userID
1039,2021-04-22 03:00:08,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 11:00 PM

Alewife: 2275 free spaces (2% full)
Beverly: 332 (17%)
Route 128: 2045 (6%)
Salem: 668 (1%)
Wonderland: 1322 (7%)
Woodland: 529 (1%)",['Parking'],999342579790557194
1040,2021-04-22 02:35:41,Stephanie4BC,"MLA for #SurreySouth. Caucus Chair, Opposition Critic for Gender Equity, Accessibility & Inclusion",Surrey BC,8911,9288,22869,1,Thank you @Stephanie4BC  for your continued advocacy and support!  Consistent standards and enforcement across the province are crucial to better #accessibility through #parking https://t.co/QmvHAlrkZ3,[],17605719
1041,2021-04-22 02:30:14,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 10:30 PM

Alewife: 2271 free spaces (3% full)
Beverly: 332 (17%)
Route 128: 2045 (6%)
Salem: 668 (1%)
Wonderland: 1322 (7%)
Woodland: 528 (1%)",['Parking'],999342579790557194
1042,2021-04-22 02:26:07,brandablenam_es,Specialist branding agency providing curated brand names to businesses and startups. Our mission is to create brandable names which can 'Beat the Forgetfulness’,"London, England",4999,1210,364,0,"Tappark ® 

A perfect brand name for Smart Parking App for one touch cashless parking. 

Domain, trademark and social media account for Tappark ® 
Premium brandname is available for licence or outright acquisition

#parking #uk #tappark #tap2park #tapandpark #domain #brandname https://t.co/ScMCUXU86c","['parking', 'uk', 'tappark', 'tap2park', 'tapandpark', 'domain', 'brandname']",1268998541680283654
1043,2021-04-22 02:15:39,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
1044,2021-04-22 02:14:52,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 10:14 PM

Alewife: 2266 free spaces (3% full)
Beverly: 328 (18%)
Route 128: 2045 (6%)
Salem: 667 (1%)
Wonderland: 1321 (8%)
Woodland: 528 (1%)",['Parking'],999342579790557194
1045,2021-04-22 02:04:13,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shoppingonline #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shoppingonline', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
1046,2021-04-22 02:02:26,dbwillows,Master Mariner | husband and father who has a child with ♿️. Views and opinions expressed are my own.,Victoria BC,297,192,940,1,Thank you @Stephanie4BC  for your continued advocacy and support!  Consistent standards and enforcement across the province are crucial to better #accessibility through #parking https://t.co/QmvHAlrkZ3,"['accessibility', 'parking']",87015546
1047,2021-04-22 01:49:21,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #surprise #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'surprise', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
1048,2021-04-22 01:48:44,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #shoppingonline #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'shoppingonline', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
1049,2021-04-22 01:40:05,files_danny,Valpo football class of ‘23⚔️🛡 #LLCJ,"Orion, MI",592,420,448,14,I will work for the student body and use all levers at my disposal to address the core issues of all #Valpo students: improving the Valpo Experience! #Dorms #AC #Parking #Greeklife #Athletics https://t.co/8hUsF2vywF,['Valpo'],2413907788
1050,2021-04-22 01:31:32,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,Find your space in the #parking industry! SP + is looking for a Event Attendant/Cashier in . https://t.co/qRbILCwVaI #cashier,"['parking', 'cashier']",928378622121070593
1051,2021-04-22 01:20:31,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 9:20 PM

Alewife: 2262 free spaces (3% full)
Beverly: 327 (18%)
Route 128: 2045 (6%)
Salem: 665 (1%)
Wonderland: 1325 (7%)
Woodland: 525 (1%)",['Parking'],999342579790557194
1052,2021-04-22 01:15:15,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shoppingonline #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shoppingonline', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
1053,2021-04-22 00:53:03,moreexpertise,MoreExpertise Ltd Consultancy Exclusive UK  Hospitality-xperts (the worldwide operators on Behalf of Comesoon) and Comesoon (the Hotel Procurement Specialist),"86-90, Paul Street, London",137,10,88,0,"Hotel &amp; Light Industry
Jute Lane Hotel Development / 8 Jute Lane, Enfield
Source: Milan Babic Architects

#construction #building #architects #architecture #project #buildings #hotel #infrastructure #residential #development #contractors #parking #parking #bim #apartments https://t.co/xLmDglXPlg","['construction', 'building', 'architects', 'architecture', 'project', 'buildings', 'hotel', 'infrastructure', 'residential', 'development', 'contractors', 'parking', 'parking', 'bim', 'apartments']",1346354206173777922
1054,2021-04-22 00:48:22,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #surprise #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'surprise', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
1055,2021-04-22 00:30:17,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 8:30 PM

Alewife: 2252 free spaces (3% full)
Beverly: 325 (19%)
Route 128: 2045 (6%)
Salem: 663 (1%)
Wonderland: 1326 (7%)
Woodland: 525 (1%)",['Parking'],999342579790557194
1056,2021-04-22 00:15:20,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #shoppingonline #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'shoppingonline', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
1057,2021-04-22 00:12:47,therschbach33,valpo softball '22🌻,,367,336,2033,14,I will work for the student body and use all levers at my disposal to address the core issues of all #Valpo students: improving the Valpo Experience! #Dorms #AC #Parking #Greeklife #Athletics https://t.co/8hUsF2vywF,['Valpo'],754852932273643520
1058,2021-04-22 00:00:32,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 8:00 PM

Alewife: 2241 free spaces (4% full)
Beverly: 323 (19%)
Route 128: 2045 (6%)
Salem: 663 (1%)
Wonderland: 1323 (7%)
Woodland: 521 (2%)",['Parking'],999342579790557194
1059,2021-04-21 23:49:54,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,"Ever thought about a job in #parking? With over 4,000 locations across the US and Canada, SP + is looking for new team members in Rancho Mirage, CA. Check out our Valet Attendant (Overnight) opportunity. https://t.co/zQNbSWYCy8 #valet","['parking', 'valet']",928378622121070593
1060,2021-04-21 23:48:23,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #surprise #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'surprise', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
1061,2021-04-21 23:30:48,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 7:30 PM

Alewife: 2229 free spaces (4% full)
Beverly: 325 (19%)
Route 128: 2045 (6%)
Salem: 660 (2%)
Wonderland: 1319 (8%)
Woodland: 511 (4%)",['Parking'],999342579790557194
1062,2021-04-21 23:19:47,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,"Find your space in the #parking industry! SP + is looking for a Attendant - Driving in Houston, TX. https://t.co/3puT36poCK #CustomerService","['parking', 'CustomerService']",928378622121070593
1063,2021-04-21 23:15:59,AllesUndNix_,"Retweet cool Stuff from around the World :-)

Thanks for Follow me..

Stay healthy ;-)","Baden-Württemberg, Deutschland",510,3820,172209,1,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #shoppingonline #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'shoppingonline', 'gifts']",1190354822551232512
1064,2021-04-21 23:15:17,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,1,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #shoppingonline #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'shoppingonline', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
1065,2021-04-21 23:00:03,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 7:00 PM

Alewife: 2217 free spaces (5% full)
Beverly: 329 (18%)
Route 128: 2045 (6%)
Salem: 658 (2%)
Wonderland: 1315 (8%)
Woodland: 502 (6%)",['Parking'],999342579790557194
1066,2021-04-21 23:00:00,otonomo_,"Paving the way for new apps and services that benefit drivers, passengers, service providers, and the transportation ecosystem.🚗 #connectedcar #vehicledata",,508,1695,3437,2,"What does #automotive #connectivity have to do with #parking? See how crowdsourced data from #ultrasonic parking sensors can be used to alert #drivers of available #parkingspaces. Learn how this is improving #mobility: 
https://t.co/lMdnH3Kh1S

#ParkingSolutions #ParkingApp","['automotive', 'connectivity', 'parking', 'ultrasonic', 'drivers', 'parkingspaces', 'mobility', 'ParkingSolutions', 'ParkingApp']",849583737390215169
1067,2021-04-21 22:48:11,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #surprise #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'surprise', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
1068,2021-04-21 22:30:19,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 6:30 PM

Alewife: 2207 free spaces (5% full)
Beverly: 330 (18%)
Route 128: 2045 (6%)
Salem: 655 (3%)
Wonderland: 1311 (8%)
Woodland: 500 (6%)",['Parking'],999342579790557194
1069,2021-04-21 22:00:35,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 6:00 PM

Alewife: 2189 free spaces (6% full)
Beverly: 328 (18%)
Route 128: 2045 (6%)
Salem: 642 (5%)
Wonderland: 1309 (8%)
Woodland: 489 (8%)",['Parking'],999342579790557194
1070,2021-04-21 21:58:47,BCLiberalCaucus,Putting British Columbians first. Working together to build a strong economy and secure tomorrow for British Columbia.,Beautiful British Columbia,2122,9631,26518,4,"Anyone who needs #accessible #parking has an example of poor design, abuse and lack of enforcement. Today I delivered some comments in the Legislature... but visual aids would have helped https://t.co/0WepxfZcyu","['accessible', 'parking']",70421611
1071,2021-04-21 21:53:14,Daniel_Davies,"MLA for Peace River North. Critic for Social Development & Poverty Reduction - Energy, forestry and agriculture advocate. Love the North! Proud CAF CIC Member.",Fort St. John,1840,2324,8831,4,"Anyone who needs #accessible #parking has an example of poor design, abuse and lack of enforcement. Today I delivered some comments in the Legislature... but visual aids would have helped https://t.co/0WepxfZcyu","['accessible', 'parking']",183351038
1072,2021-04-21 21:53:00,Stephanie4BC,"MLA for #SurreySouth. Caucus Chair, Opposition Critic for Gender Equity, Accessibility & Inclusion",Surrey BC,8911,9288,22869,4,"Anyone who needs #accessible #parking has an example of poor design, abuse and lack of enforcement. Today I delivered some comments in the Legislature... but visual aids would have helped https://t.co/0WepxfZcyu","['accessible', 'parking']",17605719
1073,2021-04-21 21:49:30,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,"Find your space in the #parking industry! SP + is looking for a Office Clerk in Jacksonville, FL. https://t.co/Lne4ooGMQg #Clerical","['parking', 'Clerical']",928378622121070593
1074,2021-04-21 21:30:39,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 5:30 PM

Alewife: 2163 free spaces (7% full)
Beverly: 331 (17%)
Route 128: 2045 (6%)
Salem: 637 (5%)
Wonderland: 1285 (10%)
Woodland: 467 (12%)",['Parking'],999342579790557194
1075,2021-04-21 21:26:02,William_OldSwan,"Wheelchair user ♿️leading by example in positive roles @unitetheunion @UKLabour Councillor for #OldSwan 🦢 #Liverpool #UK #Socialist, Case Work-📲 07565 200508",Old Swan Liverpool UK,799,805,2251,0,Out this afternoon looking at car parking pressure on the school entrances with community Support officer Nathan and @stannestanley1 headteacher Julie #AirPollution #Parking #WalktoSchool https://t.co/CgTlynGI9h,"['AirPollution', 'Parking', 'WalktoSchool']",1164296452635529217
1076,2021-04-21 21:10:12,JoinUSAParking,"Your career home starts here. For almost 40 years, USA Parking has built a reputation for consistent delivery of Five Diamond Service every day.",,75,142,149,0,"Find your spot in #parking! We currently have Valet Cashier/Guest Services openings in Half Moon Bay, CA. #CareerGrowth https://t.co/cRuJHKpXVQ","['parking', 'CareerGrowth']",951867110145314816
1077,2021-04-21 21:00:55,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 5:00 PM

Alewife: 2133 free spaces (9% full)
Beverly: 334 (17%)
Route 128: 2045 (6%)
Salem: 628 (7%)
Wonderland: 1265 (11%)
Woodland: 449 (16%)",['Parking'],999342579790557194
1078,2021-04-21 20:48:53,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #dogecoin #surprise #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'surprise', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
1079,2021-04-21 20:42:11,Fabriciosx,,Rio de janeiro,108,2303,365874,1,On https://t.co/bLYjZU5Sfc and #PTPlus:  @ParkAssist TKH Security’s Parking Guidance Solution Set to Deliver a World-Class Parking Experience at Arsenal Yards - #parking #mobility #technology,['PTPlus'],1051649960
1080,2021-04-21 20:41:05,FLSUPPORTMV,Specialize in providing representation and supervisory services to any aircraft operator flying to any Maldivian airport. Email us at 24h@fsmaldives.com,Maldives,4742,1742,13848,0,"Flight Support Maldives (https://t.co/gcwxtoZU78) has built a reputation as one of the most reliable #PrivateJet supervision agent in the Maldives. Whatever your #Parking plans may be, let 24h@fsmaldives.com take you there!

https://t.co/HmLQ3HBxTD | 9603300766

#BizJets #BizAV https://t.co/IYwNfjeche","['PrivateJet', 'Parking', 'BizJets', 'BizAV']",2373206010
1081,2021-04-21 20:41:04,parkingtoday,Parking Today: information resource 4 the parking mobility tech industry. Read more @ https://t.co/BcX4oeEBfc & https://t.co/AwwbjDJXD9 - Maintained by @astridambroziak,"Los Angeles, CA USA",1692,2740,13418,1,On https://t.co/bLYjZU5Sfc and #PTPlus:  @ParkAssist TKH Security’s Parking Guidance Solution Set to Deliver a World-Class Parking Experience at Arsenal Yards - #parking #mobility #technology,"['PTPlus', 'parking', 'mobility', 'technology']",76926140
1082,2021-04-21 20:37:16,tmj_sjc_hrta,"Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in San Jose, CA. Need help? Tweet us at @CareerArc!","San Jose, CA",93,176,1057,0,"Find your space in the #parking industry! SP + is looking for a Facility Manager, Valet Operations in SF, CA. https://t.co/9gk3Jfsi8Q #valet","['parking', 'valet']",22489947
1083,2021-04-21 20:35:03,davidleeestates,An award-winning Estate/Letting Agent providing a comprehensive range of services with associate agents covering their areas for David Lee across the country!,Various across the UK ,4792,3640,14863,0,"Spacious two bedroom apartment set in a beautiful building with allocated parking and communal gardens 🌳🏢🌳

Perfect for first time buyers or investors! 

Property details: https://t.co/bGEek7xf07

#MitreGardens #BishopsStortford #Forsale #TwoBed #Apartment #Parking https://t.co/EOhjqaaI7u","['MitreGardens', 'BishopsStortford', 'Forsale', 'TwoBed', 'Apartment', 'Parking']",91559018
1084,2021-04-21 20:30:09,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 4:30 PM

Alewife: 2107 free spaces (10% full)
Beverly: 335 (16%)
Route 128: 2045 (6%)
Salem: 621 (8%)
Wonderland: 1255 (12%)
Woodland: 422 (21%)",['Parking'],999342579790557194
1085,2021-04-21 20:16:19,MarsTouchStudio,A #french #indiegame development studio from #Marseille - Level 0,"Marseille, France",974,590,43683,1,"Le parking maudit https://t.co/csNpp2ZwmH via @YouTube 
#EddyMitchell #LeParkingMaudit #Parking #Maudit","['EddyMitchell', 'LeParkingMaudit', 'Parking', 'Maudit']",1230184538430738434
1086,2021-04-21 20:16:15,MarsTouchStudio,A #french #indiegame development studio from #Marseille - Level 0,"Marseille, France",974,590,43683,1,"Le parking maudit https://t.co/csNpp2ZwmH via @YouTube 
#EddyMitchell #LeParkingMaudit #Parking #Maudit","['EddyMitchell', 'LeParkingMaudit', 'Parking', 'Maudit']",1230184538430738434
1087,2021-04-21 20:00:23,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 4:00 PM

Alewife: 2084 free spaces (11% full)
Beverly: 329 (18%)
Route 128: 2045 (6%)
Salem: 615 (9%)
Wonderland: 1237 (13%)
Woodland: 397 (25%)",['Parking'],999342579790557194
1088,2021-04-21 19:50:03,JoinUSAParking,"Your career home starts here. For almost 40 years, USA Parking has built a reputation for consistent delivery of Five Diamond Service every day.",,75,142,149,0,"Ever thought about a job in #parking? With over 4,000 locations across the US and Canada, USA Parking is looking for new team members in Miami Beach, FL. Check out our Garage Attendant - Driving opportunity. https://t.co/PDAiJfHsym #CustomerService","['parking', 'CustomerService']",951867110145314816
1089,2021-04-21 19:48:13,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #surprise #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'surprise', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
1090,2021-04-21 19:45:12,inklines7,Architectural services.,"Clun, England",147,88,2078,2,"Yesterday we launched this beautifully presented #Ludlow #townhouse - it comes with a #courtyard and off-street #parking!
https://t.co/wvuXkwRXdT https://t.co/cBobLdhRZA","['Ludlow', 'townhouse', 'courtyard', 'parking']",19237684
1091,2021-04-21 19:39:50,Reinertson_Kade,Valpo baseball #19,,294,346,1291,14,I will work for the student body and use all levers at my disposal to address the core issues of all #Valpo students: improving the Valpo Experience! #Dorms #AC #Parking #Greeklife #Athletics https://t.co/8hUsF2vywF,['Valpo'],735899435570364420
1092,2021-04-21 19:30:37,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 3:30 PM

Alewife: 2053 free spaces (12% full)
Beverly: 327 (18%)
Route 128: 2045 (6%)
Salem: 612 (9%)
Wonderland: 1215 (15%)
Woodland: 366 (31%)",['Parking'],999342579790557194
1093,2021-04-21 19:28:29,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,"Find your spot in #parking! We currently have Parking Operations openings in SF, CA. #CareerGrowth https://t.co/zUw4jw9K4t","['parking', 'CareerGrowth']",928378622121070593
1094,2021-04-21 19:15:15,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #shoppingonline #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'shoppingonline', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
1095,2021-04-21 19:13:26,ReadymixQatar,,,8,15,14,0,"Boots on The Ground (BOTG). Mobile Equipment Safety #Parking Areas. The management team doing the rounds #readymix-qatar 
#lafargeholcim #safety #BOTG https://t.co/P00xejpTFi","['Parking', 'readymix', 'lafargeholcim', 'safety', 'BOTG']",941181281181814784
